state,county,site,date,OC PM2.5 LC TOR,OC PM2.5 LC TOT
32,003,0540,2022-05-20,1.352,1.28642
32,003,0540,2022-05-23,1.439,1.46088
32,003,0540,2022-05-26,1.906,1.98611
32,003,0540,2022-05-29,1.202,1.17946
32,031,0031,2022-01-02,3.998,4.41305
32,031,0031,2022-01-05,1.233,1.35826
32,031,0031,2022-01-08,1.41,1.5729
32,031,0031,2022-01-11,4.185,4.59146
32,031,0031,2022-01-14,2.091,2.33842
32,031,0031,2022-01-17,4.729,5.06807
32,031,0031,2022-01-20,2.939,3.23543
32,031,0031,2022-01-23,3.255,3.54902
32,031,0031,2022-01-26,2.068,2.3239899999999998
32,031,0031,2022-02-04,2.558,2.93757
32,031,0031,2022-02-07,2.039,2.26441
32,031,0031,2022-02-10,2.185,2.32972
32,031,0031,2022-02-13,3.02,3.33004
32,031,0031,2022-02-16,2.072,2.27812
32,031,0031,2022-02-19,1.648,1.84138
32,031,0031,2022-02-22,0.46,0.49789
32,031,0031,2022-02-25,1.803,2.02252
32,031,0031,2022-02-28,1.838,2.02831
32,031,0031,2022-03-03,1.448,1.64386
32,031,0031,2022-03-06,1.187,1.31334
32,031,0031,2022-03-09,1.036,1.11616
32,031,0031,2022-03-12,1.295,1.43671
32,031,0031,2022-03-15,0.642,0.68875
32,031,0031,2022-03-18,1.132,1.20975
32,031,0031,2022-03-21,0.871,0.94267
32,031,0031,2022-03-24,1.646,1.75494
32,031,0031,2022-03-27,1.721,1.84783
32,031,0031,2022-03-30,1.47,1.54788
32,031,0031,2022-04-02,1.422,1.51743
32,031,0031,2022-04-05,0.663,0.70059
32,031,0031,2022-04-08,1.524,1.58303
32,031,0031,2022-04-11,0.424,0.44417
32,031,0031,2022-04-14,0.402,0.44689
32,031,0031,2022-04-17,0.953,1.0271
32,031,0031,2022-04-20,0.809,0.91701
32,031,0031,2022-04-23,0.849,0.9506
32,031,0031,2022-04-26,1.737,1.79671
32,031,0031,2022-04-29,1.236,1.35528
32,031,0031,2022-05-02,0.716,0.78621
32,031,0031,2022-05-05,0.476,0.49833
32,031,0031,2022-05-08,0.47,0.50789
32,031,0031,2022-05-11,0.749,0.82612
32,031,0031,2022-05-14,1.151,1.22365
32,031,0031,2022-05-17,2.08,2.20111
32,031,0031,2022-05-20,0.562,0.56235
32,031,0031,2022-05-23,1.495,1.58202
32,031,0031,2022-05-26,2.083,2.19908
32,031,0031,2022-05-29,0.374,0.39765
34,007,0002,2022-01-05,1.961,2.20883
34,007,0002,2022-01-11,0.844,0.93083
34,007,0002,2022-01-17,1.263,1.32494
34,007,0002,2022-01-23,2.228,2.66465
34,007,0002,2022-01-29,1.035,1.17476
34,007,0002,2022-02-04,1.059,1.12003
34,007,0002,2022-02-10,2.092,2.15336
34,007,0002,2022-02-16,1.667,1.99407
34,007,0002,2022-02-22,2.088,2.24631
34,007,0002,2022-02-28,0.888,1.02608
34,007,0002,2022-03-06,3.283,3.80945
34,007,0002,2022-03-12,0.782,0.86443
34,007,0002,2022-03-18,1.921,2.46855
34,007,0002,2022-03-24,0.522,0.64216
34,007,0002,2022-03-30,1.055,1.223
34,007,0002,2022-04-05,1.441,1.70976
34,007,0002,2022-04-11,0.804,0.8874
34,007,0002,2022-04-17,0.704,0.75236
34,007,0002,2022-04-23,1.189,1.32055
34,007,0002,2022-04-29,0.65,0.71369
34,007,0002,2022-05-05,1.24,1.31402
34,007,0002,2022-05-11,2.516,2.72808
34,007,0002,2022-05-17,1.691,1.78248
34,007,0002,2022-05-23,1.233,1.32649
34,007,0002,2022-05-29,1.663,1.91255
34,013,0003,2022-01-02,0.789,0.86973
34,013,0003,2022-01-05,1.778,1.97484
34,013,0003,2022-01-08,0.992,1.14902
34,013,0003,2022-01-11,0.731,0.75907
34,013,0003,2022-01-14,1.692,1.99718
34,013,0003,2022-01-17,0.695,0.76942
34,013,0003,2022-01-20,1.157,1.31185
34,013,0003,2022-01-23,2.034,2.39798
34,013,0003,2022-01-26,0.66,0.75627
34,013,0003,2022-01-29,1.006,1.15444
34,013,0003,2022-02-01,2.341,2.76515
34,013,0003,2022-02-04,0.962,1.04042
34,013,0003,2022-02-07,2.141,2.51197
34,013,0003,2022-02-10,1.65,1.86793
34,013,0003,2022-02-13,0.951,1.11073
34,013,0003,2022-02-16,1.726,1.97042
34,013,0003,2022-02-19,2.688,2.86439
34,013,0003,2022-02-22,0.937,1.07919
34,013,0003,2022-02-25,0.857,0.96744
34,013,0003,2022-02-28,0.672,0.74034
34,013,0003,2022-03-03,0.91,1.04387
34,013,0003,2022-03-06,2.602,2.86566
34,013,0003,2022-03-09,1.264,1.36754
34,013,0003,2022-03-12,0.687,0.80787
34,013,0003,2022-03-15,1.825,2.0273
34,013,0003,2022-03-18,2.023,2.23537
34,013,0003,2022-03-21,0.758,0.80314
34,013,0003,2022-03-24,0.816,0.86832
34,013,0003,2022-03-27,0.631,0.66078
34,013,0003,2022-03-30,0.858,0.97512
34,013,0003,2022-04-02,0.769,0.8508
34,013,0003,2022-04-05,1.796,2.19348
34,013,0003,2022-04-08,0.74,0.81234
34,013,0003,2022-04-11,0.91,1.01488
34,013,0003,2022-04-14,2.935,3.06166
34,013,0003,2022-04-17,0.44,0.47617
34,013,0003,2022-04-20,1.299,1.41789
34,013,0003,2022-04-23,1.15,1.30425
34,013,0003,2022-04-26,1.734,1.83506
34,013,0003,2022-04-29,0.6,0.63024
34,013,0003,2022-05-02,1.839,2.08499
34,013,0003,2022-05-05,1.328,1.42749
34,013,0003,2022-05-08,0.944,1.00136
34,013,0003,2022-05-11,3.178,3.50096
34,013,0003,2022-05-14,1.963,2.0592
34,013,0003,2022-05-17,1.069,1.16099
34,013,0003,2022-05-20,2.31,2.83362
34,013,0003,2022-05-23,1.178,1.23764
34,013,0003,2022-05-26,0.935,1.04303
34,013,0003,2022-05-29,2.309,2.51234
34,023,0011,2022-01-02,0.77,0.85648
34,023,0011,2022-01-05,1.229,1.410505
34,023,0011,2022-01-08,0.981,1.15101
34,023,0011,2022-01-11,1.0455,1.10764
34,023,0011,2022-01-14,1.615,1.98775
34,023,0011,2022-01-17,0.6345000000000001,0.6800999999999999
34,023,0011,2022-01-20,1.251,1.40203
34,023,0011,2022-01-23,3.0845000000000002,3.727215
34,023,0011,2022-01-26,0.802,0.92138
34,023,0011,2022-01-29,0.986,1.16324
34,023,0011,2022-02-01,2.255,2.62822
34,023,0011,2022-02-04,0.596,0.63066
34,023,0011,2022-02-07,2.018,2.40663
34,023,0011,2022-02-10,1.092,1.269015
34,023,0011,2022-02-13,0.772,0.89102
34,023,0011,2022-02-16,1.2195,1.49945
34,023,0011,2022-02-19,0.93,1.05054
34,023,0011,2022-02-22,1.7245,1.8916
34,023,0011,2022-02-25,0.693,0.78475
34,023,0011,2022-02-28,0.6675,0.771145
34,023,0011,2022-03-03,1.449,1.61462
34,023,0011,2022-03-06,2.472,2.762645
34,023,0011,2022-03-09,0.849,0.98193
34,023,0011,2022-03-12,0.481,0.535695
34,023,0011,2022-03-15,1.385,1.55536
34,023,0011,2022-03-18,1.8235000000000001,2.110115
34,023,0011,2022-03-21,0.638,0.6811
34,023,0011,2022-03-24,0.6735,0.83056
34,023,0011,2022-03-27,0.207,0.24004
34,023,0011,2022-03-30,0.859,0.97338
34,023,0011,2022-04-02,0.657,0.74753
34,023,0011,2022-04-05,1.1905000000000001,1.44555
34,023,0011,2022-04-08,1.123,1.16378
34,023,0011,2022-04-11,0.7,0.75602
34,023,0011,2022-04-14,2.538,2.7041
34,023,0011,2022-04-17,0.42600000000000005,0.46721999999999997
34,023,0011,2022-04-20,0.602,0.68846
34,023,0011,2022-04-23,0.9875,1.1049250000000002
34,023,0011,2022-04-26,1.052,1.10178
34,023,0011,2022-04-29,0.5475,0.5848899999999999
34,023,0011,2022-05-02,1.327,1.50766
34,023,0011,2022-05-05,0.998,1.09138
34,023,0011,2022-05-08,1.621,1.69251
34,023,0011,2022-05-11,2.684,2.88868
34,023,0011,2022-05-14,0.729,0.82051
34,023,0011,2022-05-17,1.1035,1.192335
34,023,0011,2022-05-20,1.531,1.73765
34,023,0011,2022-05-23,1.4965,1.597305
34,023,0011,2022-05-26,0.731,0.77717
34,023,0011,2022-05-29,1.8085,1.98945
34,027,3001,2022-01-05,1.521,1.73193
34,027,3001,2022-01-11,0.588,0.62569
34,027,3001,2022-01-17,0.503,0.555
34,027,3001,2022-01-23,2.27,2.7781
34,027,3001,2022-02-04,0.654,0.69341
34,027,3001,2022-02-10,0.795,0.90007
34,027,3001,2022-02-16,1.195,1.44597
34,027,3001,2022-02-22,1.63,1.94781
34,027,3001,2022-02-28,0.455,0.52907
34,027,3001,2022-03-06,2.448,2.89117
34,027,3001,2022-03-12,0.414,0.46346
34,027,3001,2022-03-18,1.771,2.00683
34,027,3001,2022-03-24,0.228,0.24232
34,027,3001,2022-04-05,0.786,0.96963
34,027,3001,2022-04-11,0.546,0.6006
34,027,3001,2022-04-17,0.275,0.30859
34,027,3001,2022-04-23,0.844,0.92575
34,027,3001,2022-04-27,0.38,0.40969
34,027,3001,2022-05-05,0.787,0.83562
34,027,3001,2022-05-11,2.137,2.33835
34,027,3001,2022-05-17,1.076,1.14688
34,027,3001,2022-05-23,0.873,0.92876
34,027,3001,2022-05-29,1.422,1.55603
34,039,0004,2022-01-02,0.885,0.9926
34,039,0004,2022-01-05,2.45,2.51754
34,039,0004,2022-02-16,1.919,2.24656
34,039,0004,2022-02-25,1.059,1.20189
34,039,0004,2022-02-28,0.697,0.81243
34,039,0004,2022-03-03,0.9,1.05602
34,039,0004,2022-03-06,2.515,2.83463
34,039,0004,2022-03-09,1.299,1.42061
34,039,0004,2022-03-12,0.769,0.85844
34,039,0004,2022-03-15,1.692,1.92305
34,039,0004,2022-03-18,1.955,2.17876
34,039,0004,2022-03-21,0.637,0.71454
34,039,0004,2022-03-24,0.935,0.96072
34,039,0004,2022-03-27,0.296,0.33264
34,039,0004,2022-03-30,1.045,1.1577
34,039,0004,2022-04-02,0.612,0.69332
34,039,0004,2022-04-05,1.962,2.2401
34,039,0004,2022-04-08,0.726,0.82574
34,039,0004,2022-04-11,0.731,0.80418
34,039,0004,2022-04-14,2.837,3.15806
34,039,0004,2022-04-17,0.605,0.65316
34,039,0004,2022-04-20,1.077,1.22434
34,039,0004,2022-04-23,1.088,1.21234
34,039,0004,2022-04-26,1.833,1.90608
34,039,0004,2022-05-02,1.852,2.12242
34,039,0004,2022-05-05,1.649,1.82444
34,039,0004,2022-05-08,0.813,0.89969
34,039,0004,2022-05-11,2.725,2.93682
34,039,0004,2022-05-14,1.207,1.36578
34,039,0004,2022-05-17,1.069,1.23323
34,039,0004,2022-05-20,1.681,2.07854
34,039,0004,2022-05-23,0.982,1.07934
34,039,0004,2022-05-26,0.906,0.95464
34,039,0004,2022-05-29,1.744,1.94757
35,001,0023,2022-01-02,1.552,1.73104
35,001,0023,2022-01-05,2.361,2.59
35,001,0023,2022-01-08,1.761,1.95289
35,001,0023,2022-01-11,2.609,2.96156
35,001,0023,2022-01-14,1.594,1.79071
35,001,0023,2022-01-17,3.057,3.3231
35,001,0023,2022-01-20,2.313,2.58776
35,001,0023,2022-01-23,2.093,2.36744
35,001,0023,2022-01-26,1.198,1.30523
35,001,0023,2022-01-29,3.174,3.63474
35,001,0023,2022-02-01,1.95,2.18771
35,001,0023,2022-02-04,2.944,3.25124
35,001,0023,2022-02-07,1.978,2.19647
35,001,0023,2022-02-10,1.143,1.26425
35,001,0023,2022-02-13,2.586,2.98568
35,001,0023,2022-02-16,1.26,1.34896
35,001,0023,2022-02-19,1.548,1.72917
35,001,0023,2022-02-22,0.619,0.65576
35,001,0023,2022-02-25,1.631,1.84639
35,001,0023,2022-02-28,1.356,1.50527
35,001,0023,2022-03-03,1.013,1.15549
35,001,0023,2022-03-06,1.121,1.27106
35,001,0023,2022-03-09,1.238,1.3812
35,001,0023,2022-03-12,0.998,1.08507
35,001,0023,2022-03-15,1.024,1.12547
35,001,0023,2022-03-18,1.089,1.18412
35,001,0023,2022-03-21,0.911,0.92622
35,001,0023,2022-03-24,0.838,0.89983
35,001,0023,2022-03-27,1.128,1.21111
35,001,0023,2022-03-30,0.713,0.69984
35,001,0023,2022-04-02,1.06,1.14359
35,001,0023,2022-04-05,0.872,0.86105
35,001,0023,2022-04-08,1.002,1.07282
35,001,0023,2022-04-11,0.809,0.82421
35,001,0023,2022-04-14,0.84,0.88232
35,001,0023,2022-04-17,0.832,0.83166
35,001,0023,2022-04-20,0.703,0.70537
35,001,0023,2022-04-23,0.62,0.64674
35,001,0023,2022-04-26,1.516,1.54265
35,001,0023,2022-04-29,1.067,1.03407
35,001,0023,2022-05-02,1.172,1.17988
35,001,0023,2022-05-05,0.626,0.65077
35,001,0023,2022-05-08,0.751,0.76077
35,001,0023,2022-05-11,1.367,1.41884
35,001,0023,2022-05-14,1.189,1.22485
35,001,0023,2022-05-17,1.392,1.4323
35,001,0023,2022-05-20,0.855,0.85229
35,001,0023,2022-05-23,1.367,1.39821
35,001,0023,2022-05-26,1.406,1.46434
35,001,0023,2022-05-29,0.92,0.93205
36,001,0005,2022-01-05,1.233,1.46609
36,001,0005,2022-01-11,0.804,0.83557
36,001,0005,2022-01-17,1.113,1.26841
36,001,0005,2022-01-23,2.098,2.55206
36,001,0005,2022-01-29,0.934,1.00584
36,001,0005,2022-02-04,0.733,0.80171
36,001,0005,2022-02-10,1.376,1.57778
36,001,0005,2022-02-16,1.669,1.99218
36,001,0005,2022-02-22,2.054,2.51874
36,001,0005,2022-02-28,0.813,0.91341
36,001,0005,2022-03-06,3.126,3.49228
36,001,0005,2022-03-12,0.55,0.59987
36,001,0005,2022-03-18,2.291,2.61421
36,001,0005,2022-03-24,0.582,0.59691
36,001,0005,2022-03-30,0.906,0.97988
36,001,0005,2022-04-05,1.538,1.71642
36,001,0005,2022-04-11,0.923,0.95332
36,001,0005,2022-04-17,0.424,0.44297
36,001,0005,2022-04-23,0.943,1.04165
36,001,0005,2022-04-29,0.551,0.59626
36,001,0005,2022-05-05,1.083,1.15795
36,001,0005,2022-05-11,1.834,1.97566
36,001,0005,2022-05-17,0.835,0.91916
36,001,0005,2022-05-23,0.774,0.82733
36,001,0005,2022-05-29,2.282,2.5386
36,005,0110,2022-01-02,1.11,1.23571
36,005,0110,2022-01-05,1.698,1.86414
36,005,0110,2022-01-08,0.896,1.09191
36,005,0110,2022-01-11,0.847,0.89619
36,005,0110,2022-01-14,1.919,2.22968
36,005,0110,2022-01-17,0.901,0.99231
36,005,0110,2022-01-20,1.545,1.75524
36,005,0110,2022-01-23,2.353,2.82035
36,005,0110,2022-01-26,1.044,1.15543
36,005,0110,2022-01-29,1.251,1.43245
36,005,0110,2022-02-01,1.974,2.32983
36,005,0110,2022-02-04,1.052,1.16218
36,005,0110,2022-02-07,2.266,2.75762
36,005,0110,2022-02-19,1.075,1.24184
36,005,0110,2022-02-22,2.054,2.46275
36,005,0110,2022-03-03,1.19,1.43031
36,005,0110,2022-03-06,3.191,3.77126
36,005,0110,2022-03-09,1.175,1.3104
36,005,0110,2022-03-18,2.359,2.69292
36,005,0110,2022-03-21,0.685,0.79914
36,005,0110,2022-03-24,0.693,0.71369
36,005,0110,2022-03-27,0.516,0.5674
36,005,0110,2022-03-30,1.157,1.32197
36,005,0110,2022-04-02,0.757,0.84491
36,005,0110,2022-04-14,2.748,2.82675
36,005,0110,2022-04-17,0.686,0.7393
36,005,0110,2022-04-20,1.079,1.19239
36,005,0110,2022-04-26,1.463,1.52987
36,005,0110,2022-04-29,0.721,0.79188
36,005,0110,2022-05-02,1.532,1.65714
36,005,0110,2022-05-05,1.473,1.59319
36,005,0110,2022-05-08,0.847,0.8866
36,005,0110,2022-05-11,2.695,2.85764
36,005,0110,2022-05-14,1.398,1.55775
36,005,0110,2022-05-17,1.182,1.29498
36,005,0110,2022-05-20,2.042,2.45259
36,005,0110,2022-05-23,1.014,1.0939
36,005,0110,2022-05-26,0.898,0.92307
36,005,0110,2022-05-29,2.318,2.52342
36,029,0005,2022-01-05,1.148,1.29315
36,029,0005,2022-01-11,0.775,0.83149
36,029,0005,2022-01-17,0.691,0.84913
36,029,0005,2022-01-23,1.256,1.33215
36,029,0005,2022-01-29,1.379,1.42575
36,029,0005,2022-02-04,0.833,0.95625
36,029,0005,2022-02-10,0.754,0.87174
36,029,0005,2022-02-16,3.287,3.73313
36,029,0005,2022-02-22,1.451,1.68466
36,029,0005,2022-02-28,0.745,0.83325
36,029,0005,2022-03-06,2.708,2.91522
36,029,0005,2022-03-12,0.491,0.64768
36,029,0005,2022-03-18,3.834,4.27212
36,029,0005,2022-03-24,0.641,0.69982
36,029,0005,2022-03-30,1.921,2.11068
36,029,0005,2022-04-05,1.619,1.8376
36,029,0005,2022-04-11,1.342,1.48305
36,029,0005,2022-04-17,0.39,0.43782
36,029,0005,2022-04-23,1.268,1.36752
36,029,0005,2022-04-29,1.622,1.76334
36,029,0005,2022-05-05,1.206,1.27228
36,029,0005,2022-05-11,2.244,2.38774
36,029,0005,2022-05-17,0.318,0.36276
36,029,0005,2022-05-23,1.324,1.45658
36,029,0005,2022-05-29,3.242,3.9503
36,031,0003,2022-01-05,0.754,0.83051
36,031,0003,2022-01-11,0.306,0.33286
36,031,0003,2022-01-17,0.402,0.44123
36,031,0003,2022-01-23,0.632,0.6954
36,031,0003,2022-01-29,0.393,0.41023
36,031,0003,2022-02-04,0.428,0.46681
36,031,0003,2022-02-10,0.685,0.74471
36,031,0003,2022-02-16,1.702,1.89438
36,031,0003,2022-02-22,1.086,1.20519
36,031,0003,2022-02-28,0.309,0.35255
36,031,0003,2022-03-06,1.895,2.06389
36,031,0003,2022-03-12,0.433,0.47351
36,031,0003,2022-03-18,1.826,2.11704
36,031,0003,2022-03-24,0.177,0.17714
36,031,0003,2022-03-30,0.259,0.28751
36,031,0003,2022-04-05,0.468,0.50544
36,031,0003,2022-04-11,0.295,0.3126
36,031,0003,2022-04-17,0.195,0.21301
36,031,0003,2022-04-23,0.432,0.48986
36,031,0003,2022-04-29,0.329,0.35102
36,031,0003,2022-05-05,0.626,0.66814
36,031,0003,2022-05-11,0.882,0.95121
36,031,0003,2022-05-17,0.421,0.43929
36,031,0003,2022-05-23,0.622,0.64611
36,031,0003,2022-05-29,1.128,1.16925
36,055,1007,2022-01-02,0.625,0.68699
36,055,1007,2022-01-05,1.197,1.33655
36,055,1007,2022-01-08,0.85,0.96401
36,055,1007,2022-01-11,0.781,0.8113
36,055,1007,2022-01-14,0.84,0.92912
36,055,1007,2022-01-17,1.055,1.11996
36,055,1007,2022-01-20,0.466,0.50014
36,055,1007,2022-01-23,0.981,1.10893
36,055,1007,2022-01-26,1.353,1.47387
36,055,1007,2022-01-29,0.625,0.69292
36,055,1007,2022-02-01,1.768,2.20084
36,055,1007,2022-02-04,0.561,0.61792
36,055,1007,2022-02-07,1.892,2.19552
36,055,1007,2022-02-10,0.729,0.82804
36,055,1007,2022-02-13,0.596,0.66233
36,055,1007,2022-02-16,1.905,2.38234
36,055,1007,2022-02-19,0.429,0.47921
36,055,1007,2022-02-22,1.81,1.98641
36,055,1007,2022-02-25,0.895,1.00503
36,055,1007,2022-02-28,0.492,0.54525
36,055,1007,2022-03-06,2.064,2.32377
36,055,1007,2022-03-09,1.129,1.32215
36,055,1007,2022-03-12,0.458,0.49322
36,055,1007,2022-03-15,1.137,1.32926
36,055,1007,2022-03-18,3.134,3.62768
36,055,1007,2022-03-21,0.709,0.77428
36,055,1007,2022-03-24,0.637,0.69675
36,055,1007,2022-03-27,0.199,0.21708
36,055,1007,2022-03-30,0.976,1.09936
36,055,1007,2022-04-02,0.469,0.52415
36,055,1007,2022-04-05,1.287,1.46963
36,055,1007,2022-04-08,0.686,0.76695
36,055,1007,2022-04-11,1.183,1.27633
36,055,1007,2022-04-14,1.101,1.20498
36,055,1007,2022-04-17,0.337,0.36454
36,055,1007,2022-04-20,0.495,0.54998
36,055,1007,2022-04-23,1.493,1.6336
36,055,1007,2022-04-26,0.706,0.77638
36,055,1007,2022-05-02,0.897,1.03259
36,055,1007,2022-05-05,1.115,1.22228
36,055,1007,2022-05-08,1.272,1.41947
36,055,1007,2022-05-11,1.936,2.12004
36,055,1007,2022-05-14,1.155,1.24938
36,055,1007,2022-05-17,0.851,0.9273
36,055,1007,2022-05-20,1.937,2.25403
36,055,1007,2022-05-23,0.913,1.00232
36,055,1007,2022-05-26,1.442,1.5259
36,055,1007,2022-05-29,2.396,2.7263
36,081,0124,2022-01-02,1.018,1.14586
36,081,0124,2022-01-05,1.515,1.68735
36,081,0124,2022-01-08,0.982,1.11137
36,081,0124,2022-01-11,0.855,0.89418
36,081,0124,2022-01-14,1.809,2.22592
36,081,0124,2022-01-17,0.713,0.78007
36,081,0124,2022-01-20,2.046,2.15939
36,081,0124,2022-01-23,2.626,2.94516
36,081,0124,2022-01-26,0.735,0.84311
36,081,0124,2022-02-19,0.704,0.81172
36,081,0124,2022-02-22,1.714,2.00339
36,081,0124,2022-02-25,0.843,0.95759
36,081,0124,2022-02-28,0.716,0.80865
36,081,0124,2022-03-03,1.002,1.1515
36,081,0124,2022-03-06,2.779,3.08266
36,081,0124,2022-03-09,0.871,0.96731
36,081,0124,2022-03-12,0.589,0.6501
36,081,0124,2022-03-15,2.12,2.32876
36,081,0124,2022-03-18,2.129,2.58798
36,081,0124,2022-03-21,0.696,0.74022
36,081,0124,2022-03-24,0.437,0.45616
36,081,0124,2022-03-27,0.386,0.42664
36,081,0124,2022-03-30,1.181,1.38584
36,081,0124,2022-04-02,0.558,0.61069
36,081,0124,2022-04-05,1.35,1.57437
36,081,0124,2022-04-08,0.83,0.92778
36,081,0124,2022-04-11,0.878,0.94246
36,081,0124,2022-04-14,2.733,2.80348
36,081,0124,2022-04-17,0.559,0.60046
36,081,0124,2022-04-20,0.732,0.80366
36,081,0124,2022-04-23,1.015,1.10736
36,081,0124,2022-04-29,0.669,0.72771
36,081,0124,2022-05-02,1.129,1.23245
36,081,0124,2022-05-05,1.433,1.52579
36,081,0124,2022-05-08,0.735,0.76373
36,081,0124,2022-05-11,2.759,2.8845
36,081,0124,2022-05-14,1.143,1.28179
36,081,0124,2022-05-17,1.191,1.29977
36,081,0124,2022-05-20,1.807,2.04151
36,081,0124,2022-05-23,1.098,1.1568
36,081,0124,2022-05-26,0.747,0.75909
36,081,0124,2022-05-29,2.224,2.37501
36,101,0003,2022-01-02,0.28,0.30312
36,101,0003,2022-01-05,1.447,1.64162
36,101,0003,2022-01-08,0.614,0.69516
36,101,0003,2022-01-11,0.351,0.36771
36,101,0003,2022-01-14,0.7,0.82778
36,101,0003,2022-01-17,0.638,0.7173
36,101,0003,2022-01-20,0.482,0.5137
36,101,0003,2022-01-23,1.144,1.27311
36,101,0003,2022-01-26,0.815,0.92995
36,101,0003,2022-01-29,0.973,1.00131
36,101,0003,2022-02-01,1.823,2.19535
36,101,0003,2022-02-16,1.448,1.67785
36,101,0003,2022-02-19,0.421,0.49276
36,101,0003,2022-02-22,1.925,2.13163
36,101,0003,2022-02-25,0.826,0.88753
36,101,0003,2022-02-28,0.691,0.75051
36,101,0003,2022-03-03,0.339,0.3842
36,101,0003,2022-03-06,2.849,3.12755
36,101,0003,2022-03-09,1.138,1.2548
36,101,0003,2022-03-12,0.361,0.402
36,101,0003,2022-03-15,1.431,1.64249
36,101,0003,2022-03-18,2.647,2.94533
36,101,0003,2022-03-21,0.505,0.54095
36,101,0003,2022-03-30,1.028,1.18737
36,101,0003,2022-04-02,0.338,0.38395
36,101,0003,2022-04-05,1.462,1.66625
36,101,0003,2022-04-08,0.953,1.04556
36,101,0003,2022-04-11,0.562,0.60507
36,101,0003,2022-04-14,1.403,1.49305
36,101,0003,2022-04-17,0.44,0.46394
36,101,0003,2022-04-20,0.403,0.44662
36,101,0003,2022-04-23,1.448,1.58244
36,101,0003,2022-04-26,1.2,1.31683
36,101,0003,2022-04-29,0.68,0.71864
36,101,0003,2022-05-02,1.146,1.24626
36,101,0003,2022-05-05,0.763,0.8092
36,101,0003,2022-05-08,0.888,0.95479
36,101,0003,2022-05-11,1.543,1.60399
36,101,0003,2022-05-14,1.009,1.04944
36,101,0003,2022-05-17,0.727,0.7733
36,101,0003,2022-05-20,1.964,2.07843
36,101,0003,2022-05-23,0.781,0.82808
36,101,0003,2022-05-26,1.333,1.39762
36,101,0003,2022-05-29,1.626,1.70163
37,067,0022,2022-01-05,5.091,5.25134
37,067,0022,2022-01-23,4.372,5.03061
37,067,0022,2022-02-04,1.339,1.53431
37,067,0022,2022-02-10,2.319,2.52959
37,067,0022,2022-02-16,3.03,3.29466
37,067,0022,2022-02-22,2.864,3.29148
37,067,0022,2022-02-28,1.795,2.04991
37,067,0022,2022-03-06,4.213,4.63167
37,067,0022,2022-03-12,0.814,0.88761
37,067,0022,2022-04-05,4.352,4.73331
37,067,0022,2022-05-11,1.65,1.83238
37,119,0041,2022-01-14,2.296,2.2959
37,119,0041,2022-01-17,0.821,0.82122
37,119,0041,2022-01-20,2.537,2.74517
37,119,0041,2022-01-23,-0.018,-0.01795
37,119,0041,2022-01-26,1.025,1.28227
37,119,0041,2022-01-29,0.635,0.83106
37,119,0041,2022-02-01,2.296,2.97004
37,119,0041,2022-02-04,0.747,0.85269
37,119,0041,2022-02-07,1.547,1.75859
37,119,0041,2022-02-19,0.616,0.616
37,119,0041,2022-02-22,1.584,2.04207
37,119,0041,2022-02-25,1.659,2.33067
37,119,0041,2022-02-28,1.242,1.36069
37,119,0041,2022-03-03,2.79,2.83121
37,119,0041,2022-03-06,2.323,2.70403
37,119,0041,2022-03-12,0.514,0.57078
37,119,0041,2022-03-15,2.198,2.33138
37,119,0041,2022-03-18,1.834,2.1229
37,119,0041,2022-03-21,1.536,1.72883
37,119,0041,2022-03-24,1.227,1.24769
37,119,0041,2022-03-27,0.851,0.8505
37,119,0041,2022-04-02,2.693,2.69347
37,119,0041,2022-04-05,2.341,2.34063
37,119,0041,2022-04-11,2.02,2.02027
37,119,0041,2022-04-14,1.385,1.38527
37,119,0041,2022-04-17,1.816,1.96564
37,119,0041,2022-04-20,1.514,1.64264
37,119,0041,2022-04-23,3.646,3.95958
37,119,0041,2022-04-26,2.34,2.48327
37,119,0041,2022-04-29,4.843,5.33458
37,183,0014,2022-01-02,1.333,1.42055
37,183,0014,2022-01-05,2.808,3.15604
37,183,0014,2022-01-08,2.043,2.48206
37,183,0014,2022-01-11,1.591,1.89385
37,183,0014,2022-01-14,2.731,3.17351
37,183,0014,2022-01-17,1.08,1.24523
37,183,0014,2022-01-20,2.518,2.838
37,183,0014,2022-01-23,6.336,7.2478
37,183,0014,2022-01-26,1.664,1.92583
37,183,0014,2022-01-29,0.972,1.11333
37,183,0014,2022-02-01,2.526,3.06095
37,183,0014,2022-02-04,1.211,1.26799
37,183,0014,2022-02-07,1.024,1.14304
37,183,0014,2022-02-10,3.217,3.54246
37,183,0014,2022-02-13,3.653,4.07938
37,183,0014,2022-02-16,2.383,2.83163
37,183,0014,2022-02-19,0.66,0.76601
37,183,0014,2022-02-22,1.151,1.19765
37,183,0014,2022-02-25,1.555,1.71823
37,183,0014,2022-02-28,3.869,4.29078
37,183,0014,2022-03-03,3.211,3.63023
37,183,0014,2022-03-06,2.643,2.88026
37,183,0014,2022-03-09,1.185,1.27309
37,183,0014,2022-03-12,0.732,0.79558
37,183,0014,2022-03-15,4.471,5.06771
37,183,0014,2022-03-18,3.041,3.31582
37,183,0014,2022-03-21,2.197,2.44081
37,183,0014,2022-03-24,1.613,1.72761
37,183,0014,2022-03-27,0.508,0.56069
37,183,0014,2022-03-30,2.856,3.1608
37,183,0014,2022-04-02,2.114,2.31187
