value,state,zcta,lat,lon,pov,zcta_pop,CMAQ
11.92457338,South Carolina,29210,34.051017,-81.15495,17.2,40356,8.89611286
9.095535714,South Carolina,29664,34.805261,-83.2377,17,1808,6.649916178
12.38319328,South Carolina,29147,34.093959,-80.962304,3.975,0,10.20997862
12.16787879,South Carolina,29225,33.991509,-81.024141,5.45,1228,10.20997862
11.848333330000001,South Carolina,29229,34.131262,-80.868318,4.7,44229,8.124356576
11.9744186,South Carolina,29301,34.926839,-82.005211,14.9,31051,8.51206807
7.963461538,South Dakota,57006,44.310283,-96.80071,7.2,24530,4.574941827
7.666393443,South Dakota,57401,45.4625,-98.486111,5,30061,4.106118933
9.586486486,South Dakota,57201,44.89965,-97.128802,8.6,24983,4.434214955
4.902631579,South Dakota,57730,43.55764,-103.48386,0,5315,2.978003702
5.252941176,South Dakota,57750,43.74561,-101.941218,40,295,2.796456498
9.432231405,South Dakota,57103,43.544289,-96.726435,0,34480,5.421387657
8.904504505,South Dakota,57103,43.54792,-96.700769,9,34480,5.421387657
7.740495868,South Dakota,57702,44.087397,-103.273777,14.9,32980,3.111781482
6.71512605,South Dakota,57701,44.078352,-103.22824,14.9,43462,3.111781482
12.2559322,Tennessee,37412,34.99438,-85.24293,8.9,20951,9.459333349
11.33606557,Tennessee,37379,35.233476,-85.181581,7.5,26835,8.111289104
12.57890295,Tennessee,37403,35.050918,-85.293019,19.8,5811,8.111289104
9.94516129,Texas,78240,29.51509,-98.620166,9.3,51111,8.718158728
8.712068966,Texas,78112,29.275381,-98.311692,16.5,7941,9.281407753
11.16721311,Texas,75501,33.425758,-94.070802,20.3,36298,8.901955332
5.684375,Texas,79834,29.30265,-103.17781,0,200,4.682187064
13.296875,Texas,78521,26.069615,-97.1622,28.7,93818,5.325921032
11.4877193,Texas,75201,32.774262,-96.797686,5.475,9409,12.5124753
10.80591017,Texas,75247,32.820061,-96.860117,25.6,468,12.66238418
9.472916667,Texas,75237,32.676451,-96.87206,27.7,17101,12.5124753
9.272131148,Texas,79761,31.836575,-102.342037,16.6,30488,8.426707125
12.8671875,Texas,76065,32.482083,-97.026899,3.8,28986,11.59097043
9.540677966,Texas,79902,31.768291,-106.50126,26,21236,7.315802987
11.85901639,Texas,79905,31.765685,-106.455227,59.9,26036,7.315802987
16.15178571,Texas,79902,31.758532,-106.501045,59.9,21236,7.315802987
11.77627119,Texas,77039,29.901036,-95.326137,23,27562,12.97970643
10.77894737,Texas,77520,29.770698,-95.031232,20.1,36489,13.93993867
14.24758065,Texas,77029,29.733726,-95.257593,17.9,17814,14.01842704
10.1852459,Texas,75661,32.668987,-94.167457,16.1,2807,8.572363019
11.44461538,Texas,78501,26.22621,-98.291069,30.3,61219,8.662227571
12.02857143,Texas,77619,29.922894,-93.909018,10.2,16147,11.28502465
10.98426966,Texas,78408,27.804505,-97.431582,26.4,12061,9.319250799
8.944642857,Texas,78407,27.811817,-97.465703,37.7,2955,9.319250799
10.95853659,Texas,77630,30.085263,-93.761341,7.9,26796,11.28502465
6.33442623,Texas,79106,35.201592,-101.909275,16.5,27967,6.067030509
10.30529801,Texas,76106,32.805818,-97.356568,30.2,35389,8.854078324
11.17580645,Texas,76102,32.759143,-97.342334,43.1,8111,9.254838736
8.873333333,Texas,78613,30.483168,-97.872301,4.3,65099,8.639606423
10.45172414,Texas,78702,30.263208,-97.712883,27.2,21334,8.639606423
8.2041322310000009,Utah,84302,41.492707,-112.018863,3,23703,3.533592756
9.704314721,Utah,84321,41.731111,-111.8375,14,44074,3.533592756
10.23613445,Utah,84014,40.902967,-111.884467,1.7,15268,4.3312671
10.57205479,Utah,84117,40.646667,-111.849722,7.2,24305,4.766253167
8.046666667,Utah,84044,40.708611,-112.094722,10.1,26524,4.680963592
10.31049724,Utah,84105,40.736389,-111.872222,6.3,22140,4.3312671
10.9784264,Utah,84116,40.78422,-111.931,16.8,33297,3.275534331
6.513513514,Utah,84074,40.543309,-112.299618,6.7,44310,3.473732886
9.732047478,Utah,84604,40.253611,-111.663056,14.6,49145,4.383626892
9.967073171,Utah,84042,40.341389,-111.713611,8.2,10094,4.383626892
7.896638655,Utah,84003,40.430278,-111.803889,4.7,42384,4.766253167
8.225409836,Utah,84663,40.136336,-111.660502,4.7,29975,4.383626892
9.860335196,Utah,84405,41.206321,-111.975524,6.2,31348,4.16504901
8.654310345,Utah,84414,41.303614,-111.987871,3.3,26507,4.16504901
7.33,Vermont,5257,42.88759,-73.24984,0,2718,5.143594549
5.607758621,Vermont,5489,44.52839,-72.86884,2.9,3174,5.117598709
7.759574468,Vermont,5401,44.480278,-73.214444,15.5,28185,5.117598709
10.56017699,Vermont,5701,43.608056,-72.982778,3.8,20802,4.454097276
10.38888889,Virginia,22901,38.07657,-78.50397,0,32532,8.327331492
12.02796209,Virginia,22202,38.8577,-77.05922,1.8,22543,10.37936426
10.51833333,Virginia,23836,37.34438,-77.25925,10.6,11444,9.46184914
11.30163934,Virginia,23234,37.43467,-77.45118,12.7,42989,8.145455401
11.13314121,Virginia,22310,38.77335,-77.10468,7.9,29609,10.98276685
11.22916667,Virginia,22041,38.83738,-77.16338,12.8,27989,10.37936426
11.77844828,Virginia,22101,38.9326,-77.19822,3.2,29887,10.37936426
12.06333333,Virginia,22624,39.28102,-78.08157,2.7,2565,8.590233047
10.76,Virginia,23223,37.55652,-77.40027,23.2,47677,7.583241014
10.45847458,Virginia,23060,37.67132,-77.5664,3.2,33417,7.583241014
11.53135593,Virginia,20147,39.02473,-77.48925,1.7,54086,9.187620127
10.47118644,Virginia,22835,38.66373,-78.50442,4.8,11634,8.366547155
11.4981982,Virginia,22802,38.47753,-78.81952,11.3,26293,6.754194038
10.58916667,Virginia,24201,36.608,-82.1641,22.6,17116,7.32580436
11.5957265,Virginia,23661,37.000983,-76.398633,8.2,14113,8.068591502
10.16722689,Virginia,24502,37.332706,-79.215011,11.6,43426,6.879194805
13.66464088,Virginia,23510,36.85555,-76.30135,4.125,7031,8.935473088
12.19256198,Virginia,24015,37.256111,-79.985,6.4,15255,6.401194778
11.70142045,Virginia,24012,37.297167,-79.955733,34.8,29015,6.214850328
11.92449568,Virginia,23462,36.841883,-76.181233,6.6,61973,8.935473088
8.394158076,Washington,98662,45.648333,-122.586944,8.7,31644,5.704889466
8.807586207,Washington,98134,47.55975,-122.338265,0,644,4.946870201
6.626190476,Washington,98144,47.568236,-122.308628,12.8,26881,4.946870201
9.833057851,Washington,98408,47.1864,-122.4517,13.4,18830,4.694814499
7.347887324,Washington,98223,48.2469,-121.6031,4,40815,4.461834897
8.401497006,Washington,98270,48.054315,-122.171529,8.6,45899,5.965476537
9.108450704,Washington,99202,47.660743,-117.358121,25.9,21580,5.28488676
9.816129032,Washington,98902,46.598056,-120.499167,16.3,46322,2.772883112
14.15826087,West Virginia,25401,39.448006,-77.964125,18.9,14622,8.657931674
14.77264957,West Virginia,26037,40.341023,-80.596635,7.5,6642,7.462966171
14.19733333,West Virginia,26062,40.394583,-80.612017,20,21801,8.516830967
14.27426471,West Virginia,25703,38.424133,-82.4259,40.9,6751,9.265695142
13.37310924,West Virginia,26062,40.421539,-80.580717,10.9,21801,8.516830967
12.58067227,West Virginia,26301,39.278117,-80.34225,18.2,30435,6.351205092
12.90683761,West Virginia,25301,38.3456,-81.628317,22.7,2771,8.59669785
14.2017094,West Virginia,25303,38.366183,-81.693717,7.2,7112,8.59669785
13.71637931,West Virginia,26559,39.481483,-80.134667,11.3,1269,6.514601943
13.09196676,West Virginia,26041,39.915961,-80.733858,11.1,16183,7.45861192
12.60598291,West Virginia,26505,39.649367,-79.920867,14.6,38772,7.061345081
12.83719008,West Virginia,26003,40.114876,-80.700972,8,43002,7.462966171
10.74513274,West Virginia,25801,37.807767,-81.197433,24,33590,7.630051744
13.85663717,West Virginia,26105,39.323533,-81.552367,5.2,12333,9.49635191
6.38220339,Wisconsin,54861,46.602,-90.656,57.7,150,3.420062617
11.75188172,Wisconsin,54302,44.50729,-87.99344,18.4,30611,6.938969967
12.39633028,Wisconsin,53705,43.0733,-89.4358,5.675,23494,8.001186465
10.59915254,Wisconsin,53035,43.435,-88.527778,4.1,2406,8.141201831
6.956779661,Wisconsin,54520,45.563,-88.8088,18.9,4141,3.411246655
12.72672414,Wisconsin,53820,42.693,-90.698,5.7,2532,7.107276292
11.81803279,Wisconsin,60096,42.504722,-87.8093,2.5,6897,9.968853842
11.83553719,Wisconsin,54601,43.7775,-91.2269,12,49282,7.227093709
10.47241379,Wisconsin,54241,44.138619,-87.6161,5.1,14884,7.465391189
12.78278689,Wisconsin,53204,43.016667,-87.933333,39.3,42355,8.759594224
12.69403974,Wisconsin,53212,43.060975,-87.913504,34.6,30416,8.759594224
12.69495798,Wisconsin,53204,43.02641,-87.91111,0,42355,8.759594224
13.31833333,Wisconsin,53221,42.955,-87.934167,10.8,37701,8.759594224
13.05833333,Wisconsin,53203,43.039871,-87.920794,0,938,8.759594224
11.35948276,Wisconsin,54913,44.30738,-88.395178,1.3,17629,7.307604388
11.2725,Wisconsin,53004,43.49806,-87.81,2.8,3330,7.576284601
10.75867769,Wisconsin,54025,45.124437,-92.662696,9.2,6864,7.708044767
10.45592105,Wisconsin,53913,43.4351,-89.6797,6.3,19881,7.007509134
10.16280992,Wisconsin,54451,45.2066,-90.5972,7.9,11755,4.798557263
6.766037736,Wisconsin,54512,46.052,-89.653,10.3,833,3.076156675
13.5464,Wisconsin,53186,43.020075,-88.21507,8.2,33592,8.759594224
5.254676259,Wyoming,82718,43.6483,-105.2133,3.4,23003,6.534819421
5.845299145,Wyoming,82718,44.097074,-105.343164,0,23003,3.189812369
5.031884058,Wyoming,82716,44.465968,-105.551745,5.9,18747,3.192580554
3.496330275,Wyoming,82633,43.426621,-105.386453,3.4,9592,3.079594714
7.870588235,Wyoming,82510,42.841049,-108.736277,5.1,423,2.55588314
4.5,Wyoming,82001,41.139976,-104.817801,5.1,35484,3.494107645
7.052307692,Wyoming,82414,44.532426,-109.072975,0,15011,1.817099423
7.823497268,Wyoming,82801,44.815142,-106.955933,5.3,24558,2.17770706
5.321666667,Wyoming,82801,44.805494,-106.976243,5.3,24558,2.17770706
6.173493976,Wyoming,82941,42.870531,-109.860957,1.6,5028,2.377327542
6.714285714,Wyoming,82901,41.591613,-109.220722,34.9,27971,3.892566749
5.149152542,Wyoming,83001,43.47808,-110.76118,0,15851,2.447283347
